# small RNA Count Table  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-oriented mapping
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# Endo_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hyli_S - raw Hyli sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_S - raw Hywi sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_S - raw Hyli sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_S - raw Hywi sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Int_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hyli_S - raw Hyli sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_S - raw Hywi sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "Endo_Hyli_AS" "Endo_Hyli_S" "Endo_Hywi_AS" "Endo_Hywi_S" "Ecto_Hyli_AS" "Ecto_Hyli_S" "Ecto_Hywi_AS" "Ecto_Hywi_S" "Int_Hyli_AS" "Int_Hyli_S" "Int_Hywi_AS" "Int_Hywi_S"
"t10273aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10274aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10275aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10276aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10277aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10278aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10279aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1027aep" 0 0 6 0 2.5 1.5 2.5 0 57.5 7.5 166 0
"t10280aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10281aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10282aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10283aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10284aep" 0.1 0 0.6 0 0.3 0 0 0 0 0 0 0
"t10285aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10286aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10287aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10288aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10289aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1028aep" 0 0 9 0 0 0 0 0 8 2 15 0
"t10290aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10291aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10292aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10293aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10294aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10295aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10296aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10297aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10298aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10299aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1029aep" 0 0 0 0 0 0 0 0 0 10 0 0
"t102aep" 0 0 0 0 0 0 0 0 11 0 0 0
"t10300aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10301aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10302aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10303aep" 0 0 0 18 0 3 0 18 0 8 0 46
"t10304aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10305aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10306aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10307aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10308aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10309aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1030aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10310aep" 0 0 0 0 0 0 0 0 5.66666666666667 0 0 0
"t10311aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10312aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10313aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10314aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10315aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10316aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10317aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10318aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10319aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1031aep" 0 4 0 4 0 2 0 0 0 10 0 17
"t10320aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10321aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10322aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10323aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10324aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10325aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10326aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10327aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10328aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10329aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1032aep" 185 0 453 0 84 2 211 0 547 38 1626 1
"t10330aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10331aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10332aep" 0.5 0 0 0 0 0 0 0 0 0 0 0
"t10333aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10334aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10335aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10336aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10337aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10338aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10339aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1033aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10340aep" 0 0 0 0 0 0 41 0 0 0 4 0
"t10341aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10342aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10343aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10344aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10345aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10346aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10347aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10348aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10349aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1034aep" 0 0 0 0 0.666666666666667 0 0.666666666666667 0 44.6825396825397 0 44.1111111111111 0
"t10350aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10351aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10352aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10353aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10354aep" 0 0 0 0 0 0 0 0 0 7 0 0
"t10355aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10356aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10357aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10358aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10359aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1035aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10360aep" 0.858928571428571 0 0.6 0 0.133928571428571 0 0 0 5.49027777777778 0 14.6736111111111 0
"t10361aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10362aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10363aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10364aep" 0 0 5 0 0 0 5 0 0 0 0 0
"t10365aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10366aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10367aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10368aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10369aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1036aep" 0 0 0 0 0 0 0 0 0.571428571428571 0 0 0
"t10370aep" 0 0 0 0 5 0 5 0 0 0 0 0
"t10371aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10372aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10373aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10374aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10375aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10376aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10377aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10378aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10379aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1037aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10380aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10381aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10382aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10383aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10384aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10385aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10386aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10387aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10388aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10389aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1038aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10390aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10391aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10392aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10393aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10394aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10395aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10396aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10397aep" 0 0 0 0 0 2 0 0 0 9 0 0
"t10398aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10399aep" 0 0 0 4 0 0 0 0 0 0 0 0
"t1039aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t103aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10400aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10401aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10402aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10403aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10404aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10405aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10406aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10407aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10408aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10409aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1040aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10410aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10411aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10412aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10413aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10414aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10415aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10416aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10417aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10418aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10419aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1041aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10420aep" 6 3 6 0 0 707 0 660 0 156 5 152
"t10421aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10422aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10423aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10424aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10425aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10426aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10427aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10428aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10429aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1042aep" 0 5 2 0 0 5 3 0 0 134.5 20 0
"t10430aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10431aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10432aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10433aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10434aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10435aep" 0 0 0 0 0 0 0 0 0 9 0 0
"t10436aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10437aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10438aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10439aep" 0 0 0 0 0 0 0 0 5 0 0 0
"t1043aep" 0 0 0 0 0 0 0 0 0 0 7 0
"t10440aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10441aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10442aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10443aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10444aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10445aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10446aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10447aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10448aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10449aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1044aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10450aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10451aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10452aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10453aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10454aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10455aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10456aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10457aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10458aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10459aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1045aep" 0 0 0 0 0 0 0 1.5 0 5.5 0 28
"t10460aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10461aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10462aep" 0 0 0 0 0 0 0 0 2 0 0 0
"t10463aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10464aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10465aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10466aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10467aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10468aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10469aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1046aep" 0 0 0 8.33333333333333 0 0 0 0 0 0 0 0
"t10470aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10471aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10472aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10473aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10474aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10475aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10476aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10477aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10478aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10479aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1047aep" 0 0 0 8.33333333333333 0 0 0 0 0 0 0 0
"t10480aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10481aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10482aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10483aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10484aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10485aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10486aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10487aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10488aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10489aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1048aep" 0 0 0 3 0 0 0 0 0 0 0 0
"t10490aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10491aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10492aep" 8 0 0 0 0 0 0 0 7 10 7 6
"t10493aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10494aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10495aep" 0 0 0 0 0 0 0 0 0 0 6 0
"t10496aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10497aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10498aep" 0 0 0 0 0 0 0 0 26 2 26 0
"t10499aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1049aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t104aep" 0 0 0 0 0 0 0 0 4 0 0 0
"t10500aep" 33.6666666666667 0 0 0 16.6666666666667 0 0 0 9.66666666666667 0 0 0
"t10501aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10502aep" 0 0 0 0 0 0 0 0 4 0 0 0
"t10503aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10504aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10505aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10506aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10507aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10508aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10509aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1050aep" 0 72 0 0 0 5 0 0 0 27 0 0
"t10510aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10511aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10512aep" 0.142857142857143 0 0.142857142857143 0 0.578737541528239 0.0869565217391304 0.578737541528239 0 1.55022233580373 0.0434782608695652 1.55022233580373 0
"t10513aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10514aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10515aep" 11 0 0 0 0 0 0 0 0 1 0 0
"t10516aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10517aep" 0 0 0 0 0 0 0 0 1 0 0 0
"t10518aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10519aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1051aep" 0 47 0 71 2.5 36.5 0 50.5 7 126.5 0 219.5
"t10520aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10521aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10522aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10523aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10524aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10525aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10526aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10527aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10528aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10529aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1052aep" 0 7 0 21 2.5 2.5 0 18.5 3 35.5 0 118.5
"t10530aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10531aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10532aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10533aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10534aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10535aep" 148 0 756 0 221 0 682 0 194 0 788 0
"t10536aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10537aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10538aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10539aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1053aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10540aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10541aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10542aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10543aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10544aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10545aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10546aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10547aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10548aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10549aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1054aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10550aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10551aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10552aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10553aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10554aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10555aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10556aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10557aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10558aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10559aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1055aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10560aep" 21 0 126 0 4 0 18 0 140 0 377 22
"t10561aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10562aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10563aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10564aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10565aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10566aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10567aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10568aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10569aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1056aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10570aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10571aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10572aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10573aep" 0 0 0 0 0 3 0 0 0 0 0 0
"t10574aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10575aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10576aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10577aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10578aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10579aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1057aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10580aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10581aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10582aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10583aep" 0 0 0 0 0 0 0 0 3 0 3 0
"t10584aep" 0 0 0 0 0 0 0 0 3 0 3 0
"t10585aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10586aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10587aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10588aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10589aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1058aep" 0 0 0 0 0 1.5 0 0 0 2.5 0 0
"t10590aep" 0 0 0 0 0 0 0 0 0 9 0 0
"t10591aep" 0 5 0 0 0 0 0 0 0 0 0 0
"t10592aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10593aep" 0.75 0 0.75 0 0.111111111111111 6 0 0 2.80686698921993 0 0.363636363636364 0
"t10594aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10595aep" 0 0 0 36 0 0 0 5 0 3 0 52
"t10596aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10597aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10598aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10599aep" 0 0 0 0 0 0 0 0 75 11 123 0
"t1059aep" 2 0 2 0 0 0 0 0 5 2 5 0
"t105aep" 47 0 0 0 26 0 0 0 38 0 0 0
"t10600aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10601aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10602aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10603aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10604aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10605aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10606aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10607aep" 0 0 7 0 0 5 0 0 0 44 5 0
"t10608aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10609aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1060aep" 0 11 0 6 0 14 0 0 0 80 25 30
"t10610aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10611aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10612aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10613aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10614aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10615aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10616aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10617aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10618aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10619aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1061aep" 0 34 4 19 0 25 0 0 14 374 67 106
"t10620aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10621aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10622aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10623aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10624aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10625aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10626aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10627aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10628aep" 4 0 4 0 10 0 10 0 18 0 18 0
"t10629aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1062aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t10630aep" 0 0 0 0 0 0 0 0 0 0 0 0
