# Ping Pong Matrix  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					Ping_Pong = Reciprocal method of PIWI-mediated RNA destruction
#					Inverse = Ping-Pong between non-canonical PIWI pairs (i.e. Hywi S/Hyli AS)
#					Epi = Epithelial
#					Whole =  Occuring in the whole or WT Hydra
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# Whole_Ping_Pong - TRUE if at least one Hywi AS/Hyli S Ping-Pong hit occurs on the transcript in whole Hydra, else FALSE
# Epi_Ping_Pong - TRUE if at least one Hywi AS/Hyli S Ping-Pong hit occurs on the transcript in epithelial Hydra, else FALSE
# Whole_Ping_Pong_Inverse - TRUE if at least one Hywi S/Hyli AS Ping-Pong hit occurs on the transcript in whole Hydra, else FALSE
# Epi_Ping_Pong_Inverse - TRUE if at least one Hywi S/Hyli AS Ping-Pong hit occurs on the transcript in epithelial Hydra, else FALSE
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "Whole_Ping_Pong" "Epi_Ping_Pong" "Whole_Ping_Pong_Inverse" "Epi_Ping_Pong_Inverse"
"384" "t10346aep" FALSE FALSE FALSE FALSE
"385" "t10347aep" FALSE FALSE FALSE FALSE
"386" "t10348aep" FALSE FALSE FALSE FALSE
"387" "t10349aep" FALSE FALSE FALSE FALSE
"388" "t1034aep" FALSE TRUE FALSE TRUE
"389" "t10350aep" FALSE FALSE FALSE FALSE
"390" "t10351aep" FALSE FALSE FALSE FALSE
"391" "t10352aep" FALSE FALSE FALSE FALSE
"392" "t10353aep" FALSE FALSE FALSE FALSE
"393" "t10354aep" FALSE FALSE FALSE FALSE
"394" "t10355aep" FALSE FALSE FALSE FALSE
"395" "t10356aep" FALSE FALSE FALSE FALSE
"396" "t10357aep" FALSE FALSE FALSE FALSE
"397" "t10358aep" FALSE FALSE FALSE FALSE
"398" "t10359aep" FALSE FALSE FALSE FALSE
"399" "t1035aep" FALSE TRUE FALSE TRUE
"400" "t10360aep" FALSE FALSE FALSE FALSE
"401" "t10361aep" FALSE FALSE FALSE FALSE
"402" "t10362aep" FALSE FALSE FALSE FALSE
"403" "t10363aep" FALSE FALSE FALSE FALSE
"404" "t10364aep" FALSE FALSE FALSE FALSE
"405" "t10365aep" FALSE FALSE FALSE FALSE
"406" "t10366aep" FALSE FALSE FALSE FALSE
"407" "t10367aep" FALSE FALSE FALSE FALSE
"408" "t10368aep" FALSE FALSE FALSE FALSE
"409" "t10369aep" FALSE FALSE FALSE FALSE
"410" "t1036aep" FALSE FALSE FALSE FALSE
"411" "t10370aep" FALSE FALSE FALSE FALSE
"412" "t10371aep" FALSE FALSE FALSE FALSE
"413" "t10372aep" FALSE FALSE FALSE FALSE
"414" "t10373aep" FALSE FALSE FALSE FALSE
"415" "t10374aep" FALSE FALSE FALSE FALSE
"416" "t10375aep" FALSE FALSE FALSE FALSE
"417" "t10376aep" FALSE FALSE FALSE FALSE
"418" "t10377aep" FALSE FALSE FALSE FALSE
"419" "t10378aep" FALSE FALSE FALSE FALSE
"420" "t10379aep" FALSE FALSE FALSE FALSE
"421" "t1037aep" FALSE FALSE FALSE FALSE
"422" "t10380aep" FALSE FALSE FALSE FALSE
"423" "t10381aep" FALSE FALSE FALSE FALSE
"424" "t10382aep" FALSE FALSE FALSE FALSE
"425" "t10383aep" FALSE FALSE FALSE FALSE
"426" "t10384aep" FALSE FALSE FALSE FALSE
"427" "t10385aep" FALSE FALSE FALSE FALSE
"428" "t10386aep" FALSE FALSE FALSE FALSE
"429" "t10387aep" FALSE FALSE FALSE FALSE
"430" "t10388aep" FALSE FALSE FALSE FALSE
"431" "t10389aep" FALSE FALSE FALSE FALSE
"432" "t1038aep" FALSE FALSE FALSE FALSE
"433" "t10390aep" FALSE FALSE FALSE FALSE
"434" "t10391aep" FALSE FALSE FALSE FALSE
"435" "t10392aep" FALSE FALSE FALSE FALSE
"436" "t10393aep" FALSE FALSE FALSE FALSE
"437" "t10394aep" FALSE FALSE FALSE FALSE
"438" "t10395aep" FALSE FALSE FALSE FALSE
"439" "t10396aep" FALSE FALSE FALSE FALSE
"440" "t10397aep" FALSE FALSE FALSE FALSE
"441" "t10398aep" FALSE FALSE FALSE FALSE
"442" "t10399aep" FALSE FALSE FALSE FALSE
"443" "t1039aep" FALSE FALSE FALSE FALSE
"444" "t103aep" FALSE FALSE FALSE FALSE
"445" "t10400aep" FALSE FALSE FALSE FALSE
"446" "t10401aep" FALSE FALSE FALSE FALSE
"447" "t10402aep" FALSE FALSE FALSE FALSE
"448" "t10403aep" FALSE FALSE FALSE FALSE
"449" "t10404aep" FALSE FALSE FALSE FALSE
"450" "t10405aep" FALSE FALSE FALSE FALSE
"451" "t10406aep" FALSE FALSE FALSE FALSE
"452" "t10407aep" FALSE FALSE FALSE FALSE
"453" "t10408aep" FALSE FALSE FALSE FALSE
"454" "t10409aep" FALSE FALSE FALSE FALSE
"455" "t1040aep" FALSE FALSE FALSE FALSE
"456" "t10410aep" FALSE FALSE FALSE FALSE
"457" "t10411aep" FALSE FALSE FALSE FALSE
"458" "t10412aep" FALSE FALSE FALSE FALSE
"459" "t10413aep" FALSE FALSE FALSE FALSE
"460" "t10414aep" FALSE FALSE FALSE FALSE
"461" "t10415aep" FALSE FALSE FALSE FALSE
"462" "t10416aep" FALSE FALSE FALSE FALSE
"463" "t10417aep" FALSE FALSE FALSE FALSE
"464" "t10418aep" FALSE FALSE FALSE FALSE
"465" "t10419aep" FALSE FALSE FALSE FALSE
"466" "t1041aep" FALSE FALSE FALSE FALSE
"467" "t10420aep" TRUE FALSE TRUE FALSE
"468" "t10421aep" FALSE FALSE FALSE FALSE
"469" "t10422aep" FALSE FALSE FALSE FALSE
"470" "t10423aep" FALSE FALSE FALSE FALSE
"471" "t10424aep" FALSE FALSE FALSE FALSE
"472" "t10425aep" FALSE FALSE FALSE FALSE
"473" "t10426aep" FALSE FALSE FALSE FALSE
"474" "t10427aep" FALSE FALSE FALSE FALSE
"475" "t10428aep" FALSE FALSE FALSE FALSE
"476" "t10429aep" FALSE FALSE FALSE FALSE
"477" "t1042aep" TRUE FALSE FALSE FALSE
"478" "t10430aep" FALSE FALSE FALSE FALSE
"479" "t10431aep" FALSE FALSE FALSE FALSE
"480" "t10432aep" FALSE FALSE FALSE FALSE
"481" "t10433aep" FALSE FALSE FALSE FALSE
"482" "t10434aep" FALSE FALSE FALSE FALSE
"483" "t10435aep" FALSE FALSE FALSE FALSE
"484" "t10436aep" FALSE FALSE FALSE FALSE
"485" "t10437aep" FALSE FALSE FALSE FALSE
"486" "t10438aep" FALSE FALSE FALSE FALSE
"487" "t10439aep" FALSE FALSE FALSE FALSE
"488" "t1043aep" FALSE FALSE FALSE FALSE
"489" "t10440aep" FALSE FALSE FALSE FALSE
"490" "t10441aep" FALSE FALSE FALSE FALSE
"491" "t10442aep" FALSE FALSE FALSE FALSE
"492" "t10443aep" FALSE FALSE FALSE FALSE
"493" "t10444aep" FALSE FALSE FALSE FALSE
"494" "t10445aep" FALSE FALSE FALSE FALSE
"495" "t10446aep" FALSE FALSE FALSE FALSE
"496" "t10447aep" FALSE FALSE FALSE FALSE
"497" "t10448aep" FALSE FALSE FALSE FALSE
"498" "t10449aep" FALSE FALSE FALSE FALSE
"499" "t1044aep" FALSE FALSE FALSE FALSE
"500" "t10450aep" FALSE FALSE FALSE FALSE
"501" "t10451aep" FALSE FALSE FALSE FALSE
"502" "t10452aep" FALSE FALSE FALSE FALSE
"503" "t10453aep" FALSE FALSE FALSE FALSE
"504" "t10454aep" FALSE FALSE FALSE FALSE
"505" "t10455aep" FALSE FALSE FALSE FALSE
"506" "t10456aep" FALSE FALSE FALSE FALSE
"507" "t10457aep" FALSE FALSE FALSE FALSE
"508" "t10458aep" FALSE FALSE FALSE FALSE
"509" "t10459aep" FALSE FALSE FALSE FALSE
"510" "t1045aep" FALSE FALSE FALSE FALSE
"511" "t10460aep" FALSE FALSE FALSE FALSE
"512" "t10461aep" FALSE FALSE FALSE FALSE
"513" "t10462aep" FALSE FALSE FALSE FALSE
"514" "t10463aep" FALSE FALSE FALSE FALSE
"515" "t10464aep" FALSE FALSE FALSE FALSE
"516" "t10465aep" FALSE FALSE FALSE FALSE
"517" "t10466aep" FALSE FALSE FALSE FALSE
"518" "t10467aep" FALSE FALSE FALSE FALSE
"519" "t10468aep" FALSE FALSE FALSE FALSE
"520" "t10469aep" FALSE FALSE FALSE FALSE
"521" "t1046aep" FALSE FALSE FALSE FALSE
"522" "t10470aep" FALSE FALSE FALSE FALSE
"523" "t10471aep" FALSE FALSE FALSE FALSE
"524" "t10472aep" FALSE FALSE FALSE FALSE
"525" "t10473aep" FALSE FALSE FALSE FALSE
"526" "t10474aep" FALSE FALSE FALSE FALSE
"527" "t10475aep" FALSE FALSE FALSE FALSE
"528" "t10476aep" FALSE FALSE FALSE FALSE
"529" "t10477aep" FALSE FALSE FALSE FALSE
"530" "t10478aep" FALSE FALSE FALSE FALSE
"531" "t10479aep" FALSE FALSE FALSE FALSE
"532" "t1047aep" FALSE FALSE FALSE FALSE
"533" "t10480aep" FALSE FALSE FALSE FALSE
"534" "t10481aep" FALSE FALSE FALSE FALSE
"535" "t10482aep" FALSE FALSE FALSE FALSE
"536" "t10483aep" FALSE FALSE FALSE FALSE
"537" "t10484aep" FALSE FALSE FALSE FALSE
"538" "t10485aep" FALSE FALSE FALSE FALSE
"539" "t10486aep" FALSE FALSE FALSE FALSE
"540" "t10487aep" FALSE FALSE FALSE FALSE
"541" "t10488aep" FALSE FALSE FALSE FALSE
"542" "t10489aep" FALSE FALSE FALSE FALSE
"543" "t1048aep" FALSE FALSE FALSE FALSE
"544" "t10490aep" FALSE FALSE FALSE FALSE
"545" "t10491aep" FALSE FALSE FALSE FALSE
"546" "t10492aep" TRUE FALSE FALSE FALSE
"547" "t10493aep" FALSE FALSE FALSE FALSE
"548" "t10494aep" FALSE FALSE FALSE FALSE
"549" "t10495aep" FALSE FALSE FALSE FALSE
"550" "t10496aep" FALSE FALSE FALSE FALSE
"551" "t10497aep" FALSE FALSE FALSE FALSE
"552" "t10498aep" FALSE FALSE FALSE FALSE
"553" "t10499aep" FALSE FALSE FALSE FALSE
"554" "t1049aep" FALSE FALSE FALSE FALSE
"555" "t104aep" FALSE FALSE FALSE FALSE
"556" "t10500aep" FALSE FALSE FALSE FALSE
"557" "t10501aep" FALSE FALSE FALSE FALSE
"558" "t10502aep" FALSE FALSE FALSE FALSE
"559" "t10503aep" FALSE FALSE FALSE FALSE
"560" "t10504aep" FALSE FALSE FALSE FALSE
"561" "t10505aep" FALSE FALSE FALSE FALSE
"562" "t10506aep" FALSE FALSE FALSE FALSE
"563" "t10507aep" FALSE FALSE FALSE FALSE
"564" "t10508aep" FALSE FALSE FALSE FALSE
"565" "t10509aep" FALSE FALSE FALSE FALSE
"566" "t1050aep" FALSE FALSE FALSE FALSE
"567" "t10510aep" FALSE FALSE FALSE FALSE
"568" "t10511aep" FALSE FALSE FALSE FALSE
"569" "t10512aep" FALSE FALSE FALSE FALSE
"570" "t10513aep" FALSE FALSE FALSE FALSE
"571" "t10514aep" FALSE FALSE FALSE FALSE
"572" "t10515aep" FALSE FALSE FALSE FALSE
"573" "t10516aep" FALSE FALSE FALSE FALSE
"574" "t10517aep" FALSE FALSE FALSE FALSE
"575" "t10518aep" FALSE FALSE FALSE FALSE
"576" "t10519aep" FALSE FALSE FALSE FALSE
"577" "t1051aep" FALSE FALSE TRUE FALSE
"578" "t10520aep" FALSE FALSE FALSE FALSE
"579" "t10521aep" FALSE FALSE FALSE FALSE
"580" "t10522aep" FALSE FALSE FALSE FALSE
"581" "t10523aep" FALSE FALSE FALSE FALSE
"582" "t10524aep" FALSE FALSE FALSE FALSE
"583" "t10525aep" FALSE FALSE FALSE FALSE
"584" "t10526aep" FALSE FALSE FALSE FALSE
"585" "t10527aep" FALSE FALSE FALSE FALSE
"586" "t10528aep" FALSE FALSE FALSE FALSE
"587" "t10529aep" FALSE FALSE FALSE FALSE
"588" "t1052aep" FALSE FALSE FALSE FALSE
"589" "t10530aep" FALSE FALSE FALSE FALSE
"590" "t10531aep" FALSE FALSE FALSE FALSE
"591" "t10532aep" FALSE FALSE FALSE FALSE
"592" "t10533aep" FALSE FALSE FALSE FALSE
"593" "t10534aep" FALSE FALSE FALSE FALSE
"594" "t10535aep" FALSE FALSE FALSE FALSE
"595" "t10536aep" FALSE FALSE FALSE FALSE
"596" "t10537aep" FALSE FALSE FALSE FALSE
"597" "t10538aep" FALSE FALSE FALSE FALSE
"598" "t10539aep" FALSE FALSE FALSE FALSE
"599" "t1053aep" FALSE FALSE FALSE FALSE
"600" "t10540aep" FALSE FALSE FALSE FALSE
"601" "t10541aep" FALSE FALSE FALSE FALSE
"602" "t10542aep" FALSE FALSE FALSE FALSE
"603" "t10543aep" FALSE FALSE FALSE FALSE
"604" "t10544aep" FALSE FALSE FALSE FALSE
"605" "t10545aep" FALSE FALSE FALSE FALSE
"606" "t10546aep" FALSE FALSE FALSE FALSE
"607" "t10547aep" FALSE FALSE FALSE FALSE
"608" "t10548aep" FALSE FALSE FALSE FALSE
"609" "t10549aep" FALSE FALSE FALSE FALSE
"610" "t1054aep" FALSE FALSE FALSE FALSE
"611" "t10550aep" FALSE FALSE FALSE FALSE
"612" "t10551aep" FALSE FALSE FALSE FALSE
"613" "t10552aep" FALSE FALSE FALSE FALSE
"614" "t10553aep" FALSE FALSE FALSE FALSE
"615" "t10554aep" FALSE FALSE FALSE FALSE
"616" "t10555aep" FALSE FALSE FALSE FALSE
"617" "t10556aep" FALSE FALSE FALSE FALSE
"618" "t10557aep" FALSE FALSE FALSE FALSE
"619" "t10558aep" FALSE FALSE FALSE FALSE
"620" "t10559aep" FALSE FALSE FALSE FALSE
"621" "t1055aep" FALSE FALSE FALSE FALSE
"622" "t10560aep" FALSE FALSE FALSE FALSE
"623" "t10561aep" FALSE FALSE FALSE FALSE
"624" "t10562aep" FALSE FALSE FALSE FALSE
"625" "t10563aep" FALSE FALSE FALSE FALSE
"626" "t10564aep" FALSE FALSE FALSE FALSE
"627" "t10565aep" FALSE FALSE FALSE FALSE
"628" "t10566aep" FALSE FALSE FALSE FALSE
"629" "t10567aep" FALSE FALSE FALSE FALSE
"630" "t10568aep" FALSE FALSE FALSE FALSE
"631" "t10569aep" FALSE FALSE FALSE FALSE
"632" "t1056aep" FALSE FALSE FALSE FALSE
"633" "t10570aep" FALSE FALSE FALSE FALSE
"634" "t10571aep" FALSE FALSE FALSE FALSE
"635" "t10572aep" FALSE FALSE FALSE FALSE
"636" "t10573aep" FALSE FALSE FALSE FALSE
"637" "t10574aep" FALSE FALSE FALSE FALSE
"638" "t10575aep" FALSE FALSE FALSE FALSE
"639" "t10576aep" FALSE FALSE FALSE FALSE
"640" "t10577aep" FALSE FALSE FALSE FALSE
"641" "t10578aep" FALSE FALSE FALSE FALSE
"642" "t10579aep" FALSE FALSE FALSE FALSE
"643" "t1057aep" FALSE FALSE FALSE FALSE
"644" "t10580aep" FALSE FALSE FALSE FALSE
"645" "t10581aep" FALSE FALSE FALSE FALSE
"646" "t10582aep" FALSE FALSE FALSE FALSE
"647" "t10583aep" FALSE FALSE FALSE FALSE
"648" "t10584aep" FALSE FALSE FALSE FALSE
"649" "t10585aep" FALSE FALSE FALSE FALSE
"650" "t10586aep" FALSE FALSE FALSE FALSE
"651" "t10587aep" FALSE FALSE FALSE FALSE
"652" "t10588aep" FALSE FALSE FALSE FALSE
"653" "t10589aep" FALSE FALSE FALSE FALSE
"654" "t1058aep" TRUE FALSE FALSE FALSE
"655" "t10590aep" FALSE FALSE FALSE FALSE
"656" "t10591aep" FALSE FALSE FALSE FALSE
"657" "t10592aep" FALSE FALSE FALSE FALSE
"658" "t10593aep" FALSE FALSE FALSE FALSE
"659" "t10594aep" FALSE FALSE FALSE FALSE
"660" "t10595aep" FALSE FALSE FALSE FALSE
"661" "t10596aep" FALSE FALSE FALSE FALSE
"662" "t10597aep" FALSE FALSE FALSE FALSE
"663" "t10598aep" FALSE FALSE FALSE FALSE
"664" "t10599aep" FALSE FALSE FALSE FALSE
"665" "t1059aep" TRUE FALSE FALSE FALSE
"666" "t105aep" FALSE FALSE FALSE FALSE
"667" "t10600aep" FALSE FALSE FALSE FALSE
"668" "t10601aep" FALSE FALSE FALSE FALSE
"669" "t10602aep" FALSE FALSE FALSE FALSE
"670" "t10603aep" FALSE FALSE FALSE FALSE
"671" "t10604aep" FALSE FALSE FALSE FALSE
"672" "t10605aep" FALSE FALSE FALSE FALSE
"673" "t10606aep" FALSE FALSE FALSE FALSE
"674" "t10607aep" TRUE FALSE FALSE FALSE
"675" "t10608aep" FALSE FALSE FALSE FALSE
"676" "t10609aep" FALSE FALSE FALSE FALSE
"677" "t1060aep" TRUE FALSE TRUE FALSE
"678" "t10610aep" FALSE FALSE FALSE FALSE
"679" "t10611aep" FALSE FALSE FALSE FALSE
"680" "t10612aep" FALSE FALSE FALSE FALSE
"681" "t10613aep" FALSE FALSE FALSE FALSE
"682" "t10614aep" FALSE FALSE FALSE FALSE
"683" "t10615aep" FALSE FALSE FALSE FALSE
"684" "t10616aep" FALSE FALSE FALSE FALSE
"685" "t10617aep" FALSE FALSE FALSE FALSE
"686" "t10618aep" FALSE FALSE FALSE FALSE
"687" "t10619aep" FALSE FALSE FALSE FALSE
"688" "t1061aep" TRUE FALSE FALSE FALSE
"689" "t10620aep" FALSE FALSE FALSE FALSE
"690" "t10621aep" FALSE FALSE FALSE FALSE
"691" "t10622aep" FALSE FALSE FALSE FALSE
"692" "t10623aep" FALSE FALSE FALSE FALSE
"693" "t10624aep" FALSE FALSE FALSE FALSE
"694" "t10625aep" FALSE FALSE FALSE FALSE
"695" "t10626aep" FALSE FALSE FALSE FALSE
"696" "t10627aep" FALSE FALSE FALSE FALSE
"697" "t10628aep" FALSE FALSE FALSE FALSE
"698" "t10629aep" FALSE FALSE FALSE FALSE
"699" "t1062aep" FALSE FALSE FALSE FALSE
"700" "t10630aep" FALSE FALSE FALSE FALSE
"701" "t10631aep" FALSE FALSE FALSE FALSE
"702" "t10632aep" FALSE FALSE FALSE FALSE
"703" "t10633aep" FALSE FALSE FALSE FALSE
"704" "t10634aep" FALSE FALSE FALSE FALSE
"705" "t10635aep" FALSE FALSE FALSE FALSE
"706" "t10636aep" FALSE FALSE FALSE FALSE
"707" "t10637aep" FALSE FALSE FALSE FALSE
"708" "t10638aep" FALSE FALSE FALSE FALSE
"709" "t10639aep" TRUE FALSE FALSE FALSE
"710" "t1063aep" FALSE FALSE FALSE FALSE
"711" "t10640aep" FALSE FALSE FALSE FALSE
"712" "t10641aep" FALSE FALSE FALSE FALSE
"713" "t10642aep" FALSE FALSE FALSE FALSE
"714" "t10643aep" FALSE FALSE FALSE FALSE
"715" "t10644aep" FALSE FALSE FALSE FALSE
"716" "t10645aep" FALSE FALSE FALSE FALSE
"717" "t10646aep" FALSE FALSE FALSE FALSE
"718" "t10647aep" FALSE FALSE FALSE FALSE
"719" "t10648aep" FALSE FALSE FALSE FALSE
"720" "t10649aep" FALSE FALSE FALSE FALSE
"721" "t1064aep" FALSE FALSE FALSE FALSE
"722" "t10650aep" FALSE FALSE FALSE FALSE
"723" "t10651aep" FALSE FALSE FALSE FALSE
"724" "t10652aep" FALSE FALSE FALSE FALSE
"725" "t10653aep" FALSE FALSE FALSE FALSE
"726" "t10654aep" FALSE FALSE FALSE FALSE
"727" "t10655aep" FALSE FALSE FALSE FALSE
"728" "t10656aep" FALSE FALSE FALSE FALSE
"729" "t10657aep" FALSE FALSE FALSE FALSE
"730" "t10658aep" FALSE FALSE FALSE FALSE
"731" "t10659aep" FALSE FALSE FALSE FALSE
"732" "t1065aep" FALSE FALSE FALSE FALSE
"733" "t10660aep" FALSE FALSE FALSE FALSE
"734" "t10661aep" FALSE FALSE FALSE FALSE
"735" "t10662aep" FALSE FALSE FALSE FALSE
"736" "t10663aep" FALSE FALSE FALSE FALSE
"737" "t10664aep" FALSE FALSE FALSE FALSE
"738" "t10665aep" FALSE FALSE FALSE FALSE
"739" "t10666aep" FALSE FALSE FALSE FALSE
"740" "t10667aep" FALSE FALSE FALSE FALSE
"741" "t10668aep" FALSE FALSE FALSE FALSE
"742" "t10669aep" FALSE FALSE FALSE FALSE
"743" "t1066aep" FALSE FALSE FALSE FALSE
"744" "t10670aep" FALSE FALSE FALSE FALSE
"745" "t10671aep" FALSE FALSE FALSE FALSE
"746" "t10672aep" TRUE FALSE FALSE FALSE
"747" "t10673aep" FALSE FALSE FALSE FALSE
"748" "t10674aep" FALSE FALSE FALSE FALSE
"749" "t10675aep" FALSE FALSE FALSE FALSE
"750" "t10676aep" FALSE FALSE FALSE FALSE
"751" "t10677aep" FALSE FALSE FALSE FALSE
"752" "t10678aep" FALSE FALSE FALSE FALSE
"753" "t10679aep" FALSE FALSE FALSE FALSE
"754" "t1067aep" FALSE FALSE FALSE FALSE
"755" "t10680aep" FALSE FALSE FALSE FALSE
"756" "t10681aep" FALSE FALSE FALSE FALSE
"757" "t10682aep" FALSE FALSE FALSE FALSE
"758" "t10683aep" FALSE FALSE FALSE FALSE
"759" "t10684aep" FALSE FALSE FALSE FALSE
"760" "t10685aep" FALSE FALSE FALSE FALSE
"761" "t10686aep" FALSE FALSE FALSE FALSE
"762" "t10687aep" FALSE FALSE FALSE FALSE
"763" "t10688aep" FALSE FALSE FALSE FALSE
"764" "t10689aep" FALSE FALSE FALSE FALSE
"765" "t1068aep" FALSE FALSE FALSE FALSE
"766" "t10690aep" FALSE FALSE FALSE FALSE
"767" "t10691aep" FALSE FALSE FALSE FALSE
"768" "t10692aep" FALSE FALSE FALSE FALSE
"769" "t10693aep" FALSE FALSE FALSE FALSE
"770" "t10694aep" FALSE FALSE FALSE FALSE
"771" "t10695aep" FALSE FALSE FALSE FALSE
"772" "t10696aep" FALSE FALSE FALSE FALSE
"773" "t10697aep" FALSE FALSE FALSE FALSE
"774" "t10698aep" FALSE FALSE FALSE FALSE
"775" "t10699aep" FALSE FALSE FALSE FALSE
"776" "t1069aep" FALSE FALSE FALSE FALSE
"777" "t106aep" TRUE FALSE FALSE FALSE
"778" "t10700aep" FALSE FALSE FALSE FALSE
"779" "t10701aep" FALSE FALSE FALSE FALSE
"780" "t10702aep" FALSE FALSE FALSE FALSE
"781" "t10703aep" FALSE FALSE FALSE FALSE
"782" "t10704aep" FALSE FALSE FALSE FALSE
"783" "t10705aep" FALSE FALSE FALSE FALSE
"784" "t10706aep" FALSE FALSE FALSE FALSE
"785" "t10707aep" FALSE FALSE FALSE FALSE
"786" "t10708aep" FALSE FALSE FALSE FALSE
"787" "t10709aep" TRUE FALSE FALSE FALSE
"788" "t1070aep" FALSE FALSE FALSE FALSE
"789" "t10710aep" FALSE FALSE FALSE FALSE
"790" "t10711aep" FALSE FALSE FALSE FALSE
"791" "t10712aep" FALSE FALSE FALSE FALSE
"792" "t10713aep" FALSE FALSE FALSE FALSE
"793" "t10714aep" FALSE FALSE FALSE FALSE
"794" "t10715aep" FALSE FALSE FALSE FALSE
"795" "t10716aep" FALSE FALSE FALSE FALSE
"796" "t10717aep" FALSE FALSE FALSE FALSE
"797" "t10718aep" FALSE FALSE FALSE FALSE
"798" "t10719aep" FALSE FALSE FALSE FALSE
"799" "t1071aep" TRUE FALSE FALSE FALSE
"800" "t10720aep" FALSE FALSE FALSE FALSE
"801" "t10721aep" FALSE FALSE FALSE FALSE
"802" "t10722aep" FALSE FALSE FALSE FALSE
"803" "t10723aep" FALSE FALSE FALSE FALSE
"804" "t10724aep" FALSE FALSE FALSE FALSE
"805" "t10725aep" FALSE FALSE FALSE FALSE
"806" "t10726aep" FALSE FALSE FALSE FALSE
"807" "t10727aep" FALSE FALSE FALSE FALSE
"808" "t10728aep" FALSE FALSE FALSE FALSE
"809" "t10729aep" FALSE FALSE FALSE FALSE
"810" "t1072aep" FALSE FALSE FALSE FALSE
"811" "t10730aep" FALSE FALSE FALSE FALSE
"812" "t10731aep" FALSE FALSE FALSE FALSE
"813" "t10732aep" FALSE FALSE FALSE FALSE
"814" "t10733aep" FALSE FALSE FALSE FALSE
"815" "t10734aep" FALSE FALSE FALSE FALSE
"816" "t10735aep" FALSE FALSE FALSE FALSE
"817" "t10736aep" FALSE FALSE FALSE FALSE
"818" "t10737aep" FALSE FALSE FALSE FALSE
"819" "t10738aep" FALSE FALSE FALSE FALSE
"820" "t10739aep" FALSE FALSE FALSE FALSE
"821" "t1073aep" TRUE FALSE FALSE FALSE
"822" "t10740aep" FALSE FALSE FALSE FALSE
"823" "t10741aep" FALSE FALSE FALSE FALSE
"824" "t10742aep" FALSE FALSE FALSE FALSE
"825" "t10743aep" FALSE FALSE FALSE FALSE
"826" "t10744aep" FALSE FALSE FALSE FALSE
"827" "t10745aep" FALSE FALSE FALSE FALSE
"828" "t10746aep" FALSE FALSE FALSE FALSE
"829" "t10747aep" FALSE FALSE FALSE FALSE
"830" "t10748aep" FALSE FALSE FALSE FALSE
"831" "t10749aep" FALSE FALSE FALSE FALSE
"832" "t1074aep" FALSE FALSE FALSE FALSE
"833" "t10750aep" FALSE FALSE FALSE FALSE
"834" "t10751aep" FALSE FALSE FALSE FALSE
"835" "t10752aep" FALSE FALSE FALSE FALSE
"836" "t10753aep" FALSE FALSE FALSE FALSE
"837" "t10754aep" FALSE FALSE FALSE FALSE
"838" "t10755aep" FALSE FALSE FALSE FALSE
"839" "t10756aep" FALSE FALSE FALSE FALSE
"840" "t10757aep" FALSE FALSE FALSE FALSE
"841" "t10758aep" FALSE FALSE FALSE FALSE
"842" "t10759aep" FALSE FALSE FALSE FALSE
"843" "t1075aep" TRUE FALSE FALSE FALSE
"844" "t10760aep" FALSE FALSE FALSE FALSE
"845" "t10761aep" FALSE FALSE FALSE FALSE
"846" "t10762aep" FALSE FALSE FALSE FALSE
"847" "t10763aep" FALSE FALSE FALSE FALSE
"848" "t10764aep" FALSE FALSE FALSE FALSE
"849" "t10765aep" FALSE FALSE FALSE FALSE
"850" "t10766aep" FALSE FALSE FALSE FALSE
"851" "t10767aep" FALSE FALSE FALSE FALSE
"852" "t10768aep" FALSE FALSE FALSE FALSE
"853" "t10769aep" FALSE FALSE FALSE FALSE
"854" "t1076aep" FALSE FALSE FALSE FALSE
"855" "t10770aep" FALSE FALSE FALSE FALSE
"856" "t10771aep" FALSE FALSE FALSE FALSE
"857" "t10772aep" FALSE FALSE FALSE FALSE
"858" "t10773aep" FALSE FALSE FALSE FALSE
"859" "t10774aep" FALSE FALSE FALSE FALSE
"860" "t10775aep" FALSE FALSE FALSE FALSE
"861" "t10776aep" FALSE FALSE FALSE FALSE
"862" "t10777aep" FALSE FALSE FALSE FALSE
"863" "t10778aep" FALSE FALSE FALSE FALSE
"864" "t10779aep" FALSE FALSE FALSE FALSE
"865" "t1077aep" FALSE FALSE FALSE FALSE
"866" "t10780aep" FALSE FALSE FALSE FALSE
"867" "t10781aep" FALSE FALSE FALSE FALSE
"868" "t10782aep" TRUE FALSE FALSE FALSE
"869" "t10783aep" FALSE FALSE FALSE FALSE
"870" "t10784aep" FALSE FALSE FALSE FALSE
"871" "t10785aep" FALSE FALSE FALSE FALSE
"872" "t10786aep" FALSE FALSE FALSE FALSE
"873" "t10787aep" FALSE FALSE FALSE FALSE
"874" "t10788aep" FALSE FALSE FALSE FALSE
"875" "t10789aep" FALSE FALSE FALSE FALSE
"876" "t1078aep" FALSE FALSE FALSE FALSE
"877" "t10790aep" FALSE FALSE FALSE FALSE
"878" "t10791aep" FALSE FALSE FALSE FALSE
"879" "t10792aep" FALSE FALSE FALSE FALSE
